evolution$generation,evolution$evaluated,probaDiscu,fréquenceRéu,tpsAuChamp,objective$om_stockMil,objective$om_charette,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,om_nbCoupe,probaDenonce,mySeed,om_delatMil,SPop,om_charette,om_stockMil,nbSurveillants,nbProTGMax,om_trees,coordinationRNA,engagésInitiaux,nbChampsVisités,om_delatArbres,SReprez,nbCoupeurs,om_caughtCutter
8400,25231,35.47960912817621,9.456059991358078,11.022413190215392,45555.02159999769,47.0,2,"[0.2,0.2]","[42.71,39.26]","[11.022413190215392,11.022413190215392]","[10.0,10.0]","[9.456059991358078,9.456059991358078]","[5.0,5.0]","[35.47960912817621,35.47960912817621]","[1484.0,1692.0]","[50.0,50.0]","[-1867744071,1109549898]","[1091.431000000106,122.32039999991684]","[true,true]","[50.0,44.0]","[45630.64239999776,45479.40079999763]","[1.0,1.0]","[25.0,25.0]","[532.0,423.0]","[true,true]","[9.0,9.0]","[91.0,93.0]","[-3.0,-112.0]","[false,false]","[10.0,10.0]","[199.0,195.0]"
8400,25231,92.22573793480544,7.046163694091697,31.31590234259284,52025.35759999477,49.0,1,"[0.2]","[79.24]","[31.31590234259284]","[10.0]","[7.046163694091697]","[5.0]","[92.22573793480544]","[839.0]","[50.0]","[407597846]","[7121.814199997185]","[true]","[49.0]","[52025.35759999477]","[1.0]","[25.0]","[2202.0]","[true]","[9.0]","[91.0]","[1667.0]","[false]","[10.0]","[233.0]"
8400,25231,23.862545284217713,7.150031361641924,84.16175069311656,43036.24799999822,50.0,14,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[29.86,26.68,30.509999999999998,28.18,27.589999999999996,29.56,25.03,24.45,30.959999999999997,28.09,25.130000000000003,28.52,25.330000000000002,24.07]","[84.16175069311656,84.16175069311656,84.16175069311656,84.16175069311656,84.16175069311656,84.16175069311656,84.16175069311656,84.16175069311656,84.16175069311656,84.16175069311656,84.16175069311656,84.16175069311656,84.16175069311656,84.16175069311656]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[7.150031361641924,7.150031361641924,7.150031361641924,7.150031361641924,7.150031361641924,7.150031361641924,7.150031361641924,7.150031361641924,7.150031361641924,7.150031361641924,7.150031361641924,7.150031361641924,7.150031361641924,7.150031361641924]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[23.862545284217713,23.862545284217713,23.862545284217713,23.862545284217713,23.862545284217713,23.862545284217713,23.862545284217713,23.862545284217713,23.862545284217713,23.862545284217713,23.862545284217713,23.862545284217713,23.862545284217713,23.862545284217713]","[1387.0,1347.0,1478.0,1453.0,1474.0,1498.0,1340.0,1493.0,1456.0,1369.0,1609.0,1512.0,1489.0,1318.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[108423227,1091512200,1662696205,407703328,-1399084351,1353846941,1523354651,1629356345,-49411912,1894809914,2082967046,2005928891,-713317312,73558790]","[-2770.4881999997306,-1980.8517999996693,-1325.1793999994406,-2805.1685999996625,-1041.3509999993767,-1521.1799999995928,-922.4109999992506,-2442.7145999992063,-1740.0295999998416,-1501.586199999212,-2199.263199999703,-2225.868199999655,-2004.8275999992911,-2378.674799999324]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[46.0,52.0,50.0,46.0,50.0,48.0,53.0,55.0,42.0,49.0,56.0,48.0,51.0,56.0]","[42273.77999999796,42864.22319999809,43441.39519999819,42427.27519999799,43393.06799999832,43313.691199998146,43701.81119999847,42506.90239999842,42636.10879999782,43869.078399998376,42579.768799998164,42947.85679999812,43744.12879999847,43124.63919999832]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[212.0,151.0,211.0,205.0,158.0,203.0,134.0,140.0,229.0,170.0,140.0,201.0,163.0,118.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[95.0,94.0,95.0,89.0,92.0,93.0,96.0,90.0,95.0,94.0,90.0,92.0,90.0,92.0]","[-323.0,-384.0,-324.0,-330.0,-377.0,-332.0,-401.0,-395.0,-306.0,-365.0,-395.0,-334.0,-372.0,-417.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[103.0,98.0,84.0,103.0,89.0,93.0,89.0,109.0,118.0,87.0,126.0,102.0,118.0,88.0]"
8400,25231,62.66496627919367,1.0,11.455287608702863,45416.92599999804,54.5,4,"[0.2,0.2,0.2,0.2]","[41.88,26.6,41.03,35.64]","[11.455287608702863,11.455287608702863,11.455287608702863,11.455287608702863]","[10.0,10.0,10.0,10.0]","[1.0,1.0,1.0,1.0]","[5.0,5.0,5.0,5.0]","[62.66496627919367,62.66496627919367,62.66496627919367,62.66496627919367]","[1009.0,1155.0,996.0,838.0]","[50.0,50.0,50.0,50.0]","[-1141914628,-1974406834,1811432407,-2017795]","[1034.9031999997678,-1136.8785999991378,760.2143999999898,-412.03319999960513]","[true,true,true,true]","[53.0,57.0,41.0,56.0]","[46146.96719999756,44686.88479999853,46306.47199999771,44573.20319999797]","[1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0]","[568.0,193.0,467.0,326.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[89.0,95.0,91.0,92.0]","[33.0,-342.0,-68.0,-209.0]","[false,false,false,false]","[10.0,10.0,10.0,10.0]","[201.0,181.0,177.0,196.0]"
8400,25231,93.04734736253775,6.39877456992461,38.097542831407836,50958.90399999479,23.0,1,"[0.2]","[80.82000000000001]","[38.097542831407836]","[10.0]","[6.39877456992461]","[5.0]","[93.04734736253775]","[728.0]","[50.0]","[1104529114]","[6204.661599997016]","[true]","[23.0]","[50958.90399999479]","[1.0]","[25.0]","[2441.0]","[true]","[9.0]","[87.0]","[1906.0]","[false]","[10.0]","[225.0]"
8400,25231,50.97015711243034,5.857059480102777,80.87157488797197,50689.47359999548,28.5,2,"[0.2,0.2]","[69.5,76.33]","[80.87157488797197,80.87157488797197]","[10.0,10.0]","[5.857059480102777,5.857059480102777]","[5.0,5.0]","[50.97015711243034,50.97015711243034]","[918.0,675.0]","[50.0,50.0]","[-31702300,1388364517]","[4298.554199998041,6646.8679999976375]","[true,true]","[29.0,28.0]","[50201.19359999564,51177.75359999532]","[1.0,1.0]","[25.0,25.0]","[1456.0,1933.0]","[true,true]","[9.0,9.0]","[93.0,86.0]","[921.0,1398.0]","[false,false]","[10.0,10.0]","[186.0,213.0]"
8400,25231,51.83578110726624,9.345533597778468,16.13512315340799,49291.23999999636,52.0,1,"[0.2]","[61.519999999999996]","[16.13512315340799]","[10.0]","[9.345533597778468]","[5.0]","[51.83578110726624]","[1301.0]","[50.0]","[-1114273960]","[3463.2823999987813]","[true]","[52.0]","[49291.23999999636]","[1.0]","[25.0]","[1112.0]","[true]","[9.0]","[89.0]","[577.0]","[false]","[10.0]","[199.0]"
8400,25231,48.683556229126886,6.949390799400506,7.017371351525699,43962.352399998184,53.0,4,"[0.2,0.2,0.2,0.2]","[30.659999999999997,40.79,28.59,26.490000000000002]","[7.017371351525699,7.017371351525699,7.017371351525699,7.017371351525699]","[10.0,10.0,10.0,10.0]","[6.949390799400506,6.949390799400506,6.949390799400506,6.949390799400506]","[5.0,5.0,5.0,5.0]","[48.683556229126886,48.683556229126886,48.683556229126886,48.683556229126886]","[1410.0,1480.0,1754.0,1621.0]","[50.0,50.0,50.0,50.0]","[776154564,-1278112669,-1911156267,395494822]","[-470.25119999955496,-550.7548000000461,-1691.0763999996198,-1884.3851999993494]","[true,true,true,true]","[58.0,42.0,50.0,56.0]","[44663.096799998064,44783.539199997635,42859.465599998126,43261.607999998305]","[1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0]","[269.0,505.0,193.0,172.0]","[true,true,true,true]","[9.0,9.0,9.0,9.0]","[92.0,89.0,89.0,90.0]","[-266.0,-30.0,-342.0,-363.0]","[false,false,false,false]","[10.0,10.0,10.0,10.0]","[197.0,209.0,153.0,167.0]"
8400,25231,31.27421947732479,1.1552734124311559,49.61056901766256,42113.27359999813,48.0,1,"[0.2]","[25.56]","[49.61056901766256]","[10.0]","[1.1552734124311559]","[5.0]","[31.27421947732479]","[152.0]","[50.0]","[-1418158244]","[-2796.1541999996334]","[true]","[48.0]","[42113.27359999813]","[1.0]","[25.0]","[163.0]","[true]","[9.0]","[90.0]","[-372.0]","[false]","[10.0]","[2.0]"
8400,25231,53.750567530917984,9.487762681991118,17.905984466034944,48481.19599999615,35.0,1,"[0.2]","[63.53]","[17.905984466034944]","[10.0]","[9.487762681991118]","[5.0]","[53.750567530917984]","[1178.0]","[50.0]","[479890824]","[4841.92219999856]","[true]","[35.0]","[48481.19599999615]","[1.0]","[25.0]","[1400.0]","[true]","[9.0]","[93.0]","[865.0]","[false]","[10.0]","[209.0]"
8400,25231,45.18762311524844,5.262283530867738,83.11987522070434,45581.438799997864,44.5,14,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[42.52,49.7,49.66,35.4,37.66,37.13,43.769999999999996,69.22,56.61000000000001,24.23,33.22,68.23,47.29,27.41]","[83.11987522070434,83.11987522070434,83.11987522070434,83.11987522070434,83.11987522070434,83.11987522070434,83.11987522070434,83.11987522070434,83.11987522070434,83.11987522070434,83.11987522070434,83.11987522070434,83.11987522070434,83.11987522070434]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[5.262283530867738,5.262283530867738,5.262283530867738,5.262283530867738,5.262283530867738,5.262283530867738,5.262283530867738,5.262283530867738,5.262283530867738,5.262283530867738,5.262283530867738,5.262283530867738,5.262283530867738,5.262283530867738]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[45.18762311524844,45.18762311524844,45.18762311524844,45.18762311524844,45.18762311524844,45.18762311524844,45.18762311524844,45.18762311524844,45.18762311524844,45.18762311524844,45.18762311524844,45.18762311524844,45.18762311524844,45.18762311524844]","[919.0,884.0,1050.0,1144.0,1030.0,1070.0,841.0,728.0,815.0,1529.0,974.0,832.0,924.0,1296.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[2032243686,-514276505,-979935637,-2085930621,1846478732,-285782219,-921597718,1958255293,-2142914758,863103402,2147026300,161790574,1927593327,1488314887]","[-340.04320000003645,2790.45759999907,921.3467999991772,537.045400000563,-711.448999999855,-595.5763999998308,171.39879999995173,4714.092999998022,3649.5173999988474,-1439.4243999993341,-698.1151999995491,4190.5691999985065,1423.523999999612,-3034.7853999996005]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[38.0,43.0,49.0,34.0,41.0,46.0,48.0,41.0,41.0,55.0,51.0,36.0,46.0,51.0]","[45222.49039999755,47664.891999996704,46093.631999996906,45940.38719999817,44198.35439999777,44651.07759999797,44911.99439999761,50332.90399999578,48921.39919999642,43560.33519999842,44414.449599998086,48542.043199996064,46679.81839999727,42127.79679999815]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[545.0,670.0,702.0,351.0,412.0,401.0,580.0,1576.0,999.0,132.0,272.0,1253.0,615.0,168.0]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[94.0,91.0,90.0,88.0,90.0,90.0,90.0,90.0,90.0,91.0,92.0,90.0,89.0,92.0]","[10.0,135.0,167.0,-184.0,-123.0,-134.0,45.0,1041.0,464.0,-403.0,-263.0,718.0,80.0,-367.0]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[168.0,158.0,169.0,167.0,164.0,191.0,171.0,214.0,176.0,122.0,149.0,169.0,164.0,166.0]"
8400,25231,39.735139107142004,2.961040064575024,4.642580044999197,42667.65919999805,39.0,1,"[0.2]","[29.69]","[4.642580044999197]","[10.0]","[2.961040064575024]","[5.0]","[39.735139107142004]","[921.0]","[50.0]","[1403697193]","[-2051.9027999995233]","[true]","[39.0]","[42667.65919999805]","[1.0]","[25.0]","[218.0]","[true]","[9.0]","[91.0]","[-317.0]","[false]","[10.0]","[139.0]"
8400,25231,48.84977807191798,9.424657391698736,72.87572886210026,51770.700799994724,35.0,11,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[85.13,83.26,84.68,85.68,80.03,86.07000000000001,83.88,84.49,83.12,84.17,84.69]","[72.87572886210026,72.87572886210026,72.87572886210026,72.87572886210026,72.87572886210026,72.87572886210026,72.87572886210026,72.87572886210026,72.87572886210026,72.87572886210026,72.87572886210026]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[9.424657391698736,9.424657391698736,9.424657391698736,9.424657391698736,9.424657391698736,9.424657391698736,9.424657391698736,9.424657391698736,9.424657391698736,9.424657391698736,9.424657391698736]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[48.84977807191798,48.84977807191798,48.84977807191798,48.84977807191798,48.84977807191798,48.84977807191798,48.84977807191798,48.84977807191798,48.84977807191798,48.84977807191798,48.84977807191798]","[343.0,412.0,403.0,363.0,543.0,426.0,416.0,379.0,460.0,459.0,419.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[236349370,1382290613,-247686441,-460979622,-10643097,427366688,1923329751,2061186101,-825117676,-308201648,1791860609]","[7214.336999996609,6558.977599996848,7084.880199996995,7852.356199996684,5963.463799997306,6900.1475999966715,6546.958399997122,8335.753399996654,5653.906799997123,6293.490999997091,6540.4479999972755]","[true,true,true,true,true,true,true,true,true,true,true]","[42.0,41.0,42.0,33.0,30.0,37.0,33.0,37.0,31.0,35.0,30.0]","[52467.31359999429,51737.64799999454,52011.33519999468,52482.33759999443,50593.82079999506,52035.62399999443,51770.700799994724,53451.63599999423,50927.103199994766,50853.48559999472,51709.603199994795]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[3034.0,2958.0,2938.0,2965.0,2625.0,2959.0,3021.0,2968.0,2865.0,2838.0,3062.0]","[true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[98.0,90.0,92.0,90.0,93.0,94.0,91.0,91.0,95.0,94.0,92.0]","[2499.0,2423.0,2403.0,2430.0,2090.0,2424.0,2486.0,2433.0,2330.0,2303.0,2527.0]","[false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[241.0,240.0,240.0,241.0,223.0,224.0,240.0,241.0,239.0,233.0,240.0]"
8400,25231,22.71737148124547,3.98771118631607,8.966340363030213,43118.37919999833,52.0,11,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[27.560000000000002,27.200000000000003,26.179999999999996,24.490000000000002,24.62,26.400000000000002,25.419999999999998,24.64,25.679999999999996,26.090000000000003,23.87]","[8.966340363030213,8.966340363030213,8.966340363030213,8.966340363030213,8.966340363030213,8.966340363030213,8.966340363030213,8.966340363030213,8.966340363030213,8.966340363030213,8.966340363030213]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[3.98771118631607,3.98771118631607,3.98771118631607,3.98771118631607,3.98771118631607,3.98771118631607,3.98771118631607,3.98771118631607,3.98771118631607,3.98771118631607,3.98771118631607]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[22.71737148124547,22.71737148124547,22.71737148124547,22.71737148124547,22.71737148124547,22.71737148124547,22.71737148124547,22.71737148124547,22.71737148124547,22.71737148124547,22.71737148124547]","[631.0,526.0,577.0,595.0,604.0,606.0,579.0,501.0,475.0,569.0,518.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[-804127663,2027943748,-1583928070,198887187,-1380160757,-1943645796,490375321,-468094988,-1274696159,-1644572615,1982778651]","[-486.27679999926477,-2069.743799999538,-1795.555799999347,-2748.8285999995496,-1343.6463999995685,-2695.8689999994676,-1301.5165999992387,-1529.2553999994125,-2499.4927999995125,-2325.2143999993787,-804.7855999992753]","[true,true,true,true,true,true,true,true,true,true,true]","[50.0,54.0,52.0,57.0,57.0,51.0,54.0,54.0,52.0,52.0,52.0]","[43599.647999998495,42762.31039999817,43777.43199999839,42012.11199999819,42965.134399998155,42629.59839999814,43715.58319999843,43159.94559999823,42400.98319999823,43118.37919999833,43701.56079999855]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[166.0,164.0,141.0,131.0,116.0,178.0,153.0,138.0,154.0,146.0,138.0]","[true,true,true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[88.0,92.0,89.0,91.0,91.0,92.0,88.0,92.0,89.0,94.0,95.0]","[-369.0,-371.0,-394.0,-404.0,-419.0,-357.0,-382.0,-397.0,-381.0,-389.0,-397.0]","[false,false,false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[21.0,13.0,13.0,16.0,16.0,15.0,12.0,10.0,15.0,14.0,14.0]"
8400,25231,94.84640117054205,5.118267671267921,33.202518653825386,49490.30799999516,34.0,3,"[0.2,0.2,0.2]","[77.48,79.64,79.47]","[33.202518653825386,33.202518653825386,33.202518653825386]","[10.0,10.0,10.0]","[5.118267671267921,5.118267671267921,5.118267671267921]","[5.0,5.0,5.0]","[94.84640117054205,94.84640117054205,94.84640117054205]","[751.0,650.0,681.0]","[50.0,50.0,50.0]","[-413232678,-1021209678,-1594741212]","[3812.715599997413,6434.090599997282,4096.293599997625]","[true,true,true]","[28.0,38.0,34.0]","[49490.30799999516,50931.359999994944,49243.66399999543]","[1.0,1.0,1.0]","[25.0,25.0,25.0]","[2147.0,2447.0,2262.0]","[true,true,true]","[9.0,9.0,9.0]","[88.0,93.0,92.0]","[1612.0,1912.0,1727.0]","[false,false,false]","[10.0,10.0,10.0]","[210.0,240.0,223.0]"
8400,25231,69.6900578558212,1.0,14.382999799478103,46478.246399997086,48.0,9,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[50.849999999999994,43.69,52.1,53.15,51.4,45.53,44.66,53.5,54.74]","[14.382999799478103,14.382999799478103,14.382999799478103,14.382999799478103,14.382999799478103,14.382999799478103,14.382999799478103,14.382999799478103,14.382999799478103]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[69.6900578558212,69.6900578558212,69.6900578558212,69.6900578558212,69.6900578558212,69.6900578558212,69.6900578558212,69.6900578558212,69.6900578558212]","[1004.0,888.0,907.0,900.0,1051.0,1103.0,916.0,961.0,852.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[1304527121,804059973,-139531325,-306185221,2007623489,-1682388011,482959287,-850742955,1849263521]","[805.4741999995094,-14.460600000165869,580.114199999407,1887.0769999993354,3242.554799999416,1545.3435999993599,243.5765999999494,1064.63819999915,1667.851799998898]","[true,true,true,true,true,true,true,true,true]","[49.0,53.0,48.0,39.0,44.0,53.0,44.0,40.0,51.0]","[46478.246399997086,45112.81519999745,46367.319199997066,46946.49439999691,48014.19999999703,46573.648799997194,45581.81439999761,46413.39279999688,46747.6767999967]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[804.0,593.0,866.0,798.0,894.0,574.0,637.0,885.0,861.0]","[true,true,true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[92.0,90.0,91.0,94.0,92.0,92.0,90.0,89.0,91.0]","[269.0,58.0,331.0,263.0,359.0,39.0,102.0,350.0,326.0]","[false,false,false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[211.0,197.0,209.0,200.0,212.0,181.0,200.0,209.0,202.0]"
8400,25231,49.35034836431376,6.968272153315891,5.995148415744078,41845.09519999809,51.5,2,"[0.2,0.2]","[24.89,27.72]","[5.995148415744078,5.995148415744078]","[10.0,10.0]","[6.968272153315891,6.968272153315891]","[5.0,5.0]","[49.35034836431376,49.35034836431376]","[1643.0,1653.0]","[50.0,50.0]","[530951586,-1085855566]","[-4117.327199999527,-2289.344599999735]","[true,true]","[55.0,48.0]","[41553.87999999812,42136.31039999805]","[1.0,1.0]","[25.0,25.0]","[141.0,203.0]","[true,true]","[9.0,9.0]","[92.0,90.0]","[-394.0,-332.0]","[false,false]","[10.0,10.0]","[148.0,152.0]"
8400,25231,100.0,6.700746280736102,84.52336582371046,54036.82079999421,31.0,1,"[0.2]","[87.58]","[84.52336582371046]","[10.0]","[6.700746280736102]","[5.0]","[100.0]","[403.0]","[50.0]","[150073598]","[8649.504599996566]","[true]","[31.0]","[54036.82079999421]","[1.0]","[25.0]","[3250.0]","[true]","[9.0]","[92.0]","[2715.0]","[false]","[10.0]","[241.0]"
8400,25231,58.94009182065521,1.4484659183949404,13.919923074540709,44220.639999998195,46.0,7,"[0.2,0.2,0.2,0.2,0.2,0.2,0.2]","[47.12,24.81,27.26,29.110000000000003,42.32,45.11,28.99]","[13.919923074540709,13.919923074540709,13.919923074540709,13.919923074540709,13.919923074540709,13.919923074540709,13.919923074540709]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[1.4484659183949404,1.4484659183949404,1.4484659183949404,1.4484659183949404,1.4484659183949404,1.4484659183949404,1.4484659183949404]","[5.0,5.0,5.0,5.0,5.0,5.0,5.0]","[58.94009182065521,58.94009182065521,58.94009182065521,58.94009182065521,58.94009182065521,58.94009182065521,58.94009182065521]","[1162.0,1267.0,1428.0,1030.0,986.0,999.0,1312.0]","[50.0,50.0,50.0,50.0,50.0,50.0,50.0]","[-445489844,-529193139,1985358694,2095614274,-1470570712,1920684361,1579472024]","[605.4671999994825,-1769.4515999992218,-3585.101999999555,-796.7101999993683,1836.3710000000428,1393.6637999996456,-1781.4707999994134]","[true,true,true,true,true,true,true]","[44.0,56.0,57.0,51.0,32.0,44.0,46.0]","[45780.13119999717,43626.94159999851,41621.23759999824,44220.639999998195,46334.51679999773,46375.58239999746,43747.884799998166]","[1.0,1.0,1.0,1.0,1.0,1.0,1.0]","[25.0,25.0,25.0,25.0,25.0,25.0,25.0]","[670.0,142.0,166.0,182.0,558.0,650.0,194.0]","[true,true,true,true,true,true,true]","[9.0,9.0,9.0,9.0,9.0,9.0,9.0]","[94.0,87.0,87.0,91.0,89.0,91.0,92.0]","[135.0,-393.0,-369.0,-353.0,23.0,115.0,-341.0]","[false,false,false,false,false,false,false]","[10.0,10.0,10.0,10.0,10.0,10.0,10.0]","[199.0,140.0,133.0,149.0,208.0,205.0,91.0]"
