evolution$generation,evolution$evaluated,nbSurveillants,tpsAuChamp,probaDiscu,qPrésenceBrousse,nbProTGMax,objective$om_stockMil,objective$om_charette,evolution$samples,qPrésenceBrousse,om_underTrees,tpsAuChamp,participants,fréquenceRéu,nombreBergers,probaDiscu,om_nbCoupe,probaDenonce,mySeed,om_delatMil,SPop,om_charette,om_stockMil,nbSurveillants,nbProTGMax,om_trees,coordinationRNA,engagésInitiaux,nbChampsVisités,om_delatArbres,SReprez,nbCoupeurs,om_caughtCutter
20000,20000,2.5959699080844203,47.35938613597232,61.99908785950281,0.6443596332857933,7.913617999728132,45957.66479999753,52.0,1,"[0.6443596332857933]","[42.01]","[47.35938613597232]","[10.0]","[2.0]","[5.0]","[61.99908785950281]","[662.0]","[50.0]","[-1388287951]","[1251.9373999997551]","[false]","[52.0]","[45957.66479999753]","[2.5959699080844203]","[7.913617999728132]","[482.0]","[true]","[9.0]","[35.43954793678147]","[-53.0]","[true]","[10.0]","[213.0]"
20000,20000,7.475327456661191,20.57751711795501,81.0146223971481,0.9083721620351499,19.784638785146484,48813.97759999568,31.0,3,"[0.9083721620351499,0.9083721620351499,0.9083721620351499]","[76.94,77.78,75.0]","[20.57751711795501,20.57751711795501,20.57751711795501]","[10.0,10.0,10.0]","[2.0,2.0,2.0]","[5.0,5.0,5.0]","[81.0146223971481,81.0146223971481,81.0146223971481]","[241.0,187.0,225.0]","[50.0,50.0,50.0]","[-1062467632,852014482,1577385130]","[3375.517199998125,6508.146399997357,5067.595199997777]","[false,false,false]","[31.0,36.0,33.0]","[48813.97759999568,51842.56559999506,50352.68559999542]","[7.475327456661191,7.475327456661191,7.475327456661191]","[19.784638785146484,19.784638785146484,19.784638785146484]","[2163.0,2198.0,2107.0]","[true,true,true]","[9.0,9.0,9.0]","[11.772059553268676,11.905832957283092,11.638286149254258]","[1628.0,1663.0,1572.0]","[true,true,true]","[10.0,10.0,10.0]","[242.0,246.0,241.0]"
20000,20000,9.497751655596325,59.543659720618024,45.87293453175416,0.18984484505525775,8.111140370299918,48045.49999999667,43.0,1,"[0.18984484505525775]","[57.14]","[59.543659720618024]","[10.0]","[2.0]","[5.0]","[45.87293453175416]","[129.0]","[50.0]","[-483224453]","[2979.2591999989527]","[false]","[43.0]","[48045.49999999667]","[9.497751655596325]","[8.111140370299918]","[950.0]","[true]","[9.0]","[9.265350705200644]","[415.0]","[true]","[10.0]","[246.0]"
20000,20000,15.12466807987176,1.6700765576015082,39.29117078578301,0.886511799106055,15.258302926072975,45420.5567999975,50.0,1,"[0.886511799106055]","[43.14]","[1.6700765576015082]","[10.0]","[2.0]","[5.0]","[39.29117078578301]","[34.0]","[50.0]","[-1164202937]","[342.2967999999091]","[false]","[50.0]","[45420.5567999975]","[15.12466807987176]","[15.258302926072975]","[463.0]","[true]","[9.0]","[6.148895268899582]","[-72.0]","[true]","[10.0]","[247.0]"
20000,20000,6.5845484990129775,78.28853411100056,67.81989057624403,0.011037414507112719,12.944481052381402,48418.345599996705,45.0,1,"[0.011037414507112719]","[55.589999999999996]","[78.28853411100056]","[10.0]","[2.0]","[5.0]","[67.81989057624403]","[268.0]","[50.0]","[791876041]","[3167.1843999989433]","[false]","[45.0]","[48418.345599996705]","[6.5845484990129775]","[12.944481052381402]","[941.0]","[true]","[9.0]","[13.972104543506784]","[406.0]","[true]","[10.0]","[236.0]"
20000,20000,1.0,49.20733738406967,39.91720781229822,0.8839230944959555,12.995112041746907,42823.15759999816,42.0,2,"[0.8839230944959555,0.8839230944959555]","[28.060000000000002,25.56]","[49.20733738406967,49.20733738406967]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[39.91720781229822,39.91720781229822]","[147.0,118.0]","[50.0,50.0]","[1926098839,699355958]","[-1316.6031999994957,-2488.412599999472]","[false,false]","[42.0,54.0]","[43315.694399998225,42823.15759999816]","[1.0,1.0]","[12.995112041746907,12.995112041746907]","[193.0,160.0]","[true,true]","[9.0,9.0]","[92.0,94.0]","[-342.0,-375.0]","[true,true]","[10.0,10.0]","[21.0,21.0]"
20000,20000,3.6532709668025714,79.19302620001352,95.25390155760782,1.0,23.111097377241755,53384.528799994274,23.0,1,"[1.0]","[83.91999999999999]","[79.19302620001352]","[10.0]","[2.0]","[5.0]","[95.25390155760782]","[548.0]","[50.0]","[2094916983]","[8667.282999996605]","[false]","[23.0]","[53384.528799994274]","[3.6532709668025714]","[23.111097377241755]","[2877.0]","[true]","[9.0]","[24.635457051457127]","[2342.0]","[true]","[10.0]","[240.0]"
20000,20000,3.4117887491011007,22.324408748930644,67.03728948155778,0.15869321965595354,27.184091920452875,50001.3743999959,30.0,1,"[0.15869321965595354]","[69.8]","[22.324408748930644]","[10.0]","[2.0]","[5.0]","[67.03728948155778]","[564.0]","[50.0]","[754460310]","[5075.5453999982565]","[false]","[30.0]","[50001.3743999959]","[3.4117887491011007]","[27.184091920452875]","[1775.0]","[true]","[9.0]","[26.965327212664945]","[1240.0]","[true]","[10.0]","[238.0]"
20000,20000,1.0,45.02327374346327,97.05031016185349,0.1718906612199134,5.0,42455.57039999822,40.0,2,"[0.1718906612199134,0.1718906612199134]","[28.98,23.830000000000002]","[45.02327374346327,45.02327374346327]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[97.05031016185349,97.05031016185349]","[1506.0,1465.0]","[50.0,50.0]","[642411202,-169790956]","[-912.5201999995043,-2391.132199999687]","[false,false]","[40.0,54.0]","[43993.77759999824,42455.57039999822]","[1.0,1.0]","[5.0,5.0]","[238.0,124.0]","[true,true]","[9.0,9.0]","[90.0,93.0]","[-297.0,-411.0]","[true,true]","[10.0,10.0]","[194.0,188.0]"
20000,20000,10.519165176905688,88.33139462916391,12.890017275395882,0.0,15.51560021173695,45627.88799999776,46.0,1,"[0.0]","[41.25]","[88.33139462916391]","[10.0]","[2.0]","[5.0]","[12.890017275395882]","[70.0]","[50.0]","[1814092532]","[686.7220000000962]","[false]","[46.0]","[45627.88799999776]","[10.519165176905688]","[15.51560021173695]","[522.0]","[true]","[9.0]","[9.031134923954598]","[-13.0]","[true]","[10.0]","[216.0]"
20000,20000,11.11591578604857,1.6333547458947364,51.8466087317383,0.6600939436737618,18.979498254358333,47177.86399999696,40.0,1,"[0.6600939436737618]","[52.99]","[1.6333547458947364]","[10.0]","[2.0]","[5.0]","[51.8466087317383]","[103.0]","[50.0]","[2066872042]","[1680.371799999135]","[false]","[40.0]","[47177.86399999696]","[11.11591578604857]","[18.979498254358333]","[832.0]","[true]","[9.0]","[8.456343301734805]","[297.0]","[true]","[10.0]","[240.0]"
20000,20000,8.81459954968714,71.92601459236569,1.0,0.44336833071699044,48.95653623136503,49340.31839999612,29.0,1,"[0.44336833071699044]","[68.67999999999999]","[71.92601459236569]","[10.0]","[2.0]","[5.0]","[1.0]","[173.0]","[50.0]","[763655030]","[4208.535399998524]","[false]","[29.0]","[49340.31839999612]","[8.81459954968714]","[48.95653623136503]","[2444.0]","[true]","[9.0]","[10.664125973066625]","[1909.0]","[true]","[10.0]","[240.0]"
20000,20000,19.799529497863375,91.52829886582256,1.0,0.601385819585624,47.771049628316675,49562.67359999599,25.0,1,"[0.601385819585624]","[70.81]","[91.52829886582256]","[10.0]","[2.0]","[5.0]","[1.0]","[41.0]","[50.0]","[87479961]","[4440.468399998208]","[false]","[25.0]","[49562.67359999599]","[19.799529497863375]","[47.771049628316675]","[2789.0]","[true]","[9.0]","[4.495056309777676]","[2254.0]","[true]","[10.0]","[245.0]"
20000,20000,10.333478526533568,87.47158541999983,93.30155369665646,0.8328513393762549,50.0,53368.50319999372,38.0,1,"[0.8328513393762549]","[94.84]","[87.47158541999983]","[10.0]","[2.0]","[5.0]","[93.30155369665646]","[144.0]","[50.0]","[-78785805]","[8263.951199996067]","[false]","[38.0]","[53368.50319999372]","[10.333478526533568]","[50.0]","[5545.0]","[true]","[9.0]","[9.193419210778421]","[5010.0]","[true]","[10.0]","[247.0]"
20000,20000,11.729850223293997,53.30398248706596,45.61413492972765,0.6413880602874181,41.89829946822381,50143.85199999497,26.0,2,"[0.6413880602874181,0.6413880602874181]","[86.15,84.16]","[53.30398248706596,53.30398248706596]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[45.61413492972765,45.61413492972765]","[121.0,119.0]","[50.0,50.0]","[667408533,-1154766330]","[8038.59119999675,4590.583199997229]","[false,false]","[37.0,26.0]","[52754.7727999944,50143.85199999497]","[11.729850223293997,11.729850223293997]","[41.89829946822381,41.89829946822381]","[3323.0,3347.0]","[true,true]","[9.0,9.0]","[7.587479661356397,7.246469339497683]","[2788.0,2812.0]","[true,true]","[10.0,10.0]","[247.0,247.0]"
20000,20000,1.3057244881057006,66.46999984551196,26.97292920709218,0.7980794168837135,25.04517583011806,43196.7543999981,43.0,1,"[0.7980794168837135]","[28.77]","[66.46999984551196]","[10.0]","[2.0]","[5.0]","[26.97292920709218]","[188.0]","[50.0]","[1136801671]","[-2487.9743999996354]","[false]","[43.0]","[43196.7543999981]","[1.3057244881057006]","[25.04517583011806]","[204.0]","[true]","[9.0]","[71.99068475492247]","[-331.0]","[true]","[10.0]","[29.0]"
20000,20000,5.264340627979803,82.0155703258146,73.4387059032462,0.8602937131567164,29.459768050679497,50528.96719999494,27.0,1,"[0.8602937131567164]","[82.03]","[82.0155703258146]","[10.0]","[2.0]","[5.0]","[73.4387059032462]","[379.0]","[50.0]","[421700571]","[4919.483599997351]","[false]","[27.0]","[50528.96719999494]","[5.264340627979803]","[29.459768050679497]","[3142.0]","[true]","[9.0]","[17.476072788873676]","[2607.0]","[true]","[10.0]","[241.0]"
20000,20000,16.04715152628424,71.50149418441843,86.49189639349322,0.7784027861783255,48.40695037360957,54024.05039999375,22.0,1,"[0.7784027861783255]","[91.36999999999999]","[71.50149418441843]","[10.0]","[2.0]","[5.0]","[86.49189639349322]","[60.0]","[50.0]","[641451117]","[8529.813399996172]","[false]","[22.0]","[54024.05039999375]","[16.04715152628424]","[48.40695037360957]","[5261.0]","[true]","[9.0]","[5.546155643524866]","[4726.0]","[true]","[10.0]","[250.0]"
20000,20000,7.797876912139157,54.35092788043278,34.42982536758602,0.4521751743062336,44.76208454388904,52628.57119999436,40.0,1,"[0.4521751743062336]","[86.37]","[54.35092788043278]","[10.0]","[2.0]","[5.0]","[34.42982536758602]","[179.0]","[50.0]","[-1468079424]","[7219.657999996773]","[false]","[40.0]","[52628.57119999436]","[7.797876912139157]","[44.76208454388904]","[3198.0]","[true]","[9.0]","[12.054563191894934]","[2663.0]","[true]","[10.0]","[243.0]"
20000,20000,14.08487143840388,90.345748928194,73.34724024083646,0.8060080149496959,46.01182953972857,52395.949599994135,37.0,1,"[0.8060080149496959]","[89.19]","[90.345748928194]","[10.0]","[2.0]","[5.0]","[73.34724024083646]","[55.0]","[50.0]","[-241753159]","[7320.381399996382]","[false]","[37.0]","[52395.949599994135]","[14.08487143840388]","[46.01182953972857]","[4504.0]","[true]","[9.0]","[6.105842028881568]","[3969.0]","[true]","[10.0]","[250.0]"
20000,20000,16.309443476865944,80.38998802418196,56.965150277640184,0.7979135287866738,44.72302856562222,51817.275199994525,18.0,1,"[0.7979135287866738]","[87.42]","[80.38998802418196]","[10.0]","[2.0]","[5.0]","[56.965150277640184]","[86.0]","[50.0]","[-299021342]","[6604.863399996706]","[false]","[18.0]","[51817.275199994525]","[16.309443476865944]","[44.72302856562222]","[4107.0]","[true]","[9.0]","[5.64090369671393]","[3572.0]","[true]","[10.0]","[250.0]"
20000,20000,10.224846850738235,44.65574718926148,32.79119735226382,0.5277326618287135,10.304054522442911,47632.84079999652,46.0,1,"[0.5277326618287135]","[63.449999999999996]","[44.65574718926148]","[10.0]","[2.0]","[5.0]","[32.79119735226382]","[121.0]","[50.0]","[-28463224]","[3265.466399998906]","[false]","[46.0]","[47632.84079999652]","[10.224846850738235]","[10.304054522442911]","[1109.0]","[true]","[9.0]","[8.704286851355059]","[574.0]","[true]","[10.0]","[244.0]"
20000,20000,19.385186349363426,16.26616010138913,88.71581757164464,0.6818208737573946,50.0,53427.09679999401,37.0,1,"[0.6818208737573946]","[90.36]","[16.26616010138913]","[10.0]","[2.0]","[5.0]","[88.71581757164464]","[89.0]","[50.0]","[1632390277]","[7912.7025999963225]","[false]","[37.0]","[53427.09679999401]","[19.385186349363426]","[50.0]","[4293.0]","[true]","[9.0]","[4.745891958011593]","[3758.0]","[true]","[10.0]","[250.0]"
20000,20000,20.0,55.88123976814806,85.39497090477829,1.0,44.958845706514985,51999.8167999941,22.0,2,"[1.0,1.0]","[89.58,90.7]","[55.88123976814806,55.88123976814806]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[85.39497090477829,85.39497090477829]","[58.0,56.0]","[50.0,50.0]","[-256407690,-1918725720]","[6471.274999996349,6952.919399996659]","[false,false]","[22.0,37.0]","[51999.8167999941,52298.29359999421]","[20.0,20.0]","[44.958845706514985,44.958845706514985]","[5050.0,4887.0]","[true,true]","[9.0,9.0]","[4.45,4.4]","[4515.0,4352.0]","[true,true]","[10.0,10.0]","[250.0,250.0]"
20000,20000,6.871573142564048,77.23024376193806,77.39761133740359,0.3128376003305443,16.28702331907025,50484.896799995644,30.0,2,"[0.3128376003305443,0.3128376003305443]","[75.06,72.78]","[77.23024376193806,77.23024376193806]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[77.39761133740359,77.39761133740359]","[251.0,223.0]","[50.0,50.0]","[760668587,2057330108]","[6547.146199997427,5440.190399998042]","[false,false]","[40.0,30.0]","[52057.15839999507,50484.896799995644]","[6.871573142564048,6.871573142564048]","[16.28702331907025,16.28702331907025]","[1954.0,1888.0]","[true,true]","[9.0,9.0]","[13.534018785878501,13.388491702159378]","[1419.0,1353.0]","[true,true]","[10.0,10.0]","[242.0,243.0]"
20000,20000,5.743394395316587,8.70390283214947,16.936696124280715,0.6632160185693472,5.0,43029.73759999814,45.0,1,"[0.6632160185693472]","[30.4]","[8.70390283214947]","[10.0]","[2.0]","[5.0]","[16.936696124280715]","[89.0]","[50.0]","[-795368976]","[-2114.252399999452]","[false]","[45.0]","[43029.73759999814]","[5.743394395316587]","[5.0]","[210.0]","[true]","[9.0]","[16.018401953210944]","[-325.0]","[true]","[10.0]","[83.0]"
20000,20000,7.476291315340473,9.679055988521723,17.9480363726337,0.6400834283586891,6.180377424518644,41859.367999998154,58.0,1,"[0.6400834283586891]","[24.16]","[9.679055988521723]","[10.0]","[2.0]","[5.0]","[17.9480363726337]","[98.0]","[50.0]","[-1617002339]","[-2923.4825999995155]","[false]","[58.0]","[41859.367999998154]","[7.476291315340473]","[6.180377424518644]","[124.0]","[true]","[9.0]","[12.439322663788516]","[-411.0]","[true]","[10.0]","[158.0]"
20000,20000,9.704308113740764,29.02800877274119,98.99168547072388,0.5591544522484546,49.381969913613695,51814.019999994096,47.0,1,"[0.5591544522484546]","[91.81]","[29.02800877274119]","[10.0]","[2.0]","[5.0]","[98.99168547072388]","[155.0]","[50.0]","[-402049755]","[6945.595199996307]","[false]","[47.0]","[51814.019999994096]","[9.704308113740764]","[49.381969913613695]","[4597.0]","[true]","[9.0]","[9.480325533948482]","[4062.0]","[true]","[10.0]","[249.0]"
20000,20000,18.899040216691944,84.21405345501832,100.0,0.7278232173833545,43.82375452509899,53161.672799993845,33.0,1,"[0.7278232173833545]","[91.93]","[84.21405345501832]","[10.0]","[2.0]","[5.0]","[100.0]","[54.0]","[50.0]","[-2061643910]","[8105.134999996204]","[false]","[33.0]","[53161.672799993845]","[18.899040216691944]","[43.82375452509899]","[5263.0]","[true]","[9.0]","[5.079623033724814]","[4728.0]","[true]","[10.0]","[250.0]"
20000,20000,10.322848602903115,44.575604983648894,33.972944843095924,0.58377939155031,8.533714604277398,46982.30159999663,40.0,1,"[0.58377939155031]","[59.099999999999994]","[44.575604983648894]","[10.0]","[2.0]","[5.0]","[33.972944843095924]","[97.0]","[50.0]","[-35285157]","[2500.8699999988894]","[false]","[40.0]","[46982.30159999663]","[10.322848602903115]","[8.533714604277398]","[950.0]","[true]","[9.0]","[9.10601362239917]","[415.0]","[true]","[10.0]","[249.0]"
20000,20000,13.720758111739823,37.55432896628738,67.50043416569024,0.17259106254252918,15.7250465924695,50029.91999999579,44.0,1,"[0.17259106254252918]","[70.39999999999999]","[37.55432896628738]","[10.0]","[2.0]","[5.0]","[67.50043416569024]","[83.0]","[50.0]","[273941470]","[4004.7723999980954]","[false]","[44.0]","[50029.91999999579]","[13.720758111739823]","[15.7250465924695]","[1558.0]","[true]","[9.0]","[6.41363977728789]","[1023.0]","[true]","[10.0]","[247.0]"
20000,20000,11.763302532609883,12.728984784911098,10.763019504010659,0.4663215030921547,16.408316309419515,44909.23999999751,40.0,2,"[0.4663215030921547,0.4663215030921547]","[63.75999999999999,47.23]","[12.728984784911098,12.728984784911098]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[10.763019504010659,10.763019504010659]","[107.0,107.0]","[50.0,50.0]","[-217107364,-348067369]","[3057.9473999987167,-139.2850000001199]","[false,false]","[40.0,46.0]","[47942.33519999632,44909.23999999751]","[11.763302532609883,11.763302532609883]","[16.408316309419515,16.408316309419515]","[1218.0,686.0]","[true,true]","[9.0,9.0]","[7.650912637034084,7.820932917857064]","[683.0,151.0]","[true,true]","[10.0,10.0]","[245.0,240.0]"
20000,20000,20.0,61.94354331348689,37.23466064502437,0.0,17.670152180049012,46329.508799997166,43.0,1,"[0.0]","[47.52]","[61.94354331348689]","[10.0]","[2.0]","[5.0]","[37.23466064502437]","[44.0]","[50.0]","[-1419091567]","[1827.6069999995234]","[false]","[43.0]","[46329.508799997166]","[20.0]","[17.670152180049012]","[854.0]","[true]","[9.0]","[4.7]","[319.0]","[true]","[10.0]","[242.0]"
20000,20000,1.5670903644306038,71.54526167577909,35.79437725380752,0.7936735732297927,33.677056742215825,42468.59119999814,54.0,2,"[0.7936735732297927,0.7936735732297927]","[27.54,22.16]","[71.54526167577909,71.54526167577909]","[10.0,10.0]","[2.0,2.0]","[5.0,5.0]","[35.79437725380752,35.79437725380752]","[217.0,180.0]","[50.0,50.0]","[1315933483,-177621234]","[-3034.3471999995745,-2520.9645999992063]","[false,false]","[54.0,60.0]","[42468.59119999814,42983.66399999842]","[1.5670903644306038,1.5670903644306038]","[33.677056742215825,33.677056742215825]","[193.0,108.0]","[true,true]","[9.0,9.0]","[57.431276487173825,58.06940178147576]","[-342.0,-427.0]","[true,true]","[10.0,10.0]","[20.0,27.0]"
20000,20000,5.011020604026198,70.43505817563967,56.281009823626434,0.42104510596826306,48.419170728485206,52606.78639999438,43.0,1,"[0.42104510596826306]","[88.48]","[70.43505817563967]","[10.0]","[2.0]","[5.0]","[56.281009823626434]","[323.0]","[50.0]","[174281801]","[8003.034399996701]","[false]","[43.0]","[52606.78639999438]","[5.011020604026198]","[48.419170728485206]","[3948.0]","[true]","[9.0]","[18.15997322519176]","[3413.0]","[true]","[10.0]","[241.0]"
20000,20000,18.453177170423995,89.18257584266516,46.67190589125671,0.8365371404919327,25.119321216066993,49363.855999995496,31.0,3,"[0.8365371404919327,0.8365371404919327,0.8365371404919327]","[79.94,79.88,77.52]","[89.18257584266516,89.18257584266516,89.18257584266516]","[10.0,10.0,10.0]","[2.0,2.0,2.0]","[5.0,5.0,5.0]","[46.67190589125671,46.67190589125671,46.67190589125671]","[79.0,37.0,56.0]","[50.0,50.0,50.0]","[-604462318,35509474,1084287464]","[5105.2177999974665,5834.695599997503,4459.060599997836]","[false,false,false]","[31.0,38.0,40.0]","[50705.74959999512,51197.53519999514,49363.855999995496]","[18.453177170423995,18.453177170423995,18.453177170423995]","[25.119321216066993,25.119321216066993,25.119321216066993]","[2829.0,2647.0,2625.0]","[true,true,true]","[9.0,9.0,9.0]","[4.87720890385469,5.09397374402601,4.87720890385469]","[2294.0,2112.0,2090.0]","[true,true,true]","[10.0,10.0,10.0]","[250.0,250.0,250.0]"
20000,20000,5.732626252858808,44.87526917841281,96.45916241766237,0.4163317043410059,39.293810337043745,52843.16399999415,33.0,1,"[0.4163317043410059]","[88.58]","[44.87526917841281]","[10.0]","[2.0]","[5.0]","[96.45916241766237]","[395.0]","[50.0]","[734905000]","[9011.708199996523]","[false]","[33.0]","[52843.16399999415]","[5.732626252858808]","[39.293810337043745]","[3778.0]","[true]","[9.0]","[15.699610620022161]","[3243.0]","[true]","[10.0]","[240.0]"
